cell_line,k_dir_true,n_genes_true,k_dir_rot,n_genes_rot,rate_true_raw,rate_rot_raw,rate_true_eb,rate_rot_eb,post_diff_mean,post_diff_lo,post_diff_hi,post_prob_gt0,split_half_rho,n_reps
ACH-000969,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0016331234259175662,-0.009266365165170673,0.002593039356900036,0.107,,
ACH-000971,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0016998182758483711,-0.008537947442168523,0.0014240998278429848,0.105,,
ACH-000973,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0018265101983045756,-0.009802069584430235,0.0013555432412281532,0.107,,
ACH-000974,1,150,1,150,0.006666666666666667,0.006666666666666667,0.0037485418157616047,0.005665238227342146,-0.0018993615727333428,-0.014047678384678014,0.009569070459731703,0.359,,
ACH-000975,1,150,2,150,0.006666666666666667,0.013333333333333334,0.0037485418157616047,0.009230466070727653,-0.005246137305069339,-0.018999496484680006,0.006605806976273983,0.185,,
ACH-000976,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.0052385429368732314,-0.01664783177979217,-2.479448459328861e-05,0.025,,
ACH-000977,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.0055160032952269525,-0.016742780476305345,-0.00015096915180662013,0.023,,
ACH-000978,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005801011091783678,-0.018081168425708023,-7.222855617528924e-05,0.023,,
ACH-000979,0,150,2,150,0.0,0.013333333333333334,0.00029840054916293457,0.009230466070727653,-0.00937130560653773,-0.024735267616627383,-0.001327706499723863,0.007,,
ACH-000983,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.001825421919835404,-0.009546941238479562,0.0018185283992175841,0.113,,
ACH-000985,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0017564963155484916,-0.009429148431934894,0.001463405085569823,0.099,,
ACH-000986,1,150,0,150,0.006666666666666667,0.0,0.0037485418157616047,0.002100010383956642,0.001602621152545532,-0.005960090078269751,0.010838165836502876,0.676,,
ACH-000988,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005378040855927557,-0.01673511517736868,0.00027239176939505946,0.032,,
ACH-000994,0,150,2,150,0.0,0.013333333333333334,0.00029840054916293457,0.009230466070727653,-0.008978216232573182,-0.02243907344435886,-0.0011446280288086577,0.009,,
ACH-000996,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.001748738763351602,-0.009052952970174133,0.0015988087300350426,0.121,,
ACH-000997,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0016807894912936481,-0.008782784013314069,0.0022523975647905756,0.118,,
ACH-001001,1,150,3,150,0.006666666666666667,0.02,0.0037485418157616047,0.012795693914113157,-0.008968832489473727,-0.02477585726476636,0.0041810980744375744,0.093,,
ACH-001020,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0018016758469160529,-0.01018251729788248,0.001905007134752571,0.12,,
ACH-001029,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.001904654209539733,-0.00919880965356341,0.0016127095621502453,0.096,,
ACH-001031,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0017694064455411023,-0.00934810059938128,0.0020383765245206823,0.111,,
ACH-001036,0,150,3,150,0.0,0.02,0.00029840054916293457,0.012795693914113157,-0.012290710397393795,-0.026992207644025115,-0.002826829125631691,0.001,,
ACH-001038,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.001921910315825463,-0.010368251740559617,0.0017794547683305244,0.123,,
ACH-001053,0,150,3,150,0.0,0.02,0.00029840054916293457,0.012795693914113157,-0.012396317487877312,-0.028253035196769093,-0.002207766737744408,0.004,,
ACH-001054,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005178167768612443,-0.016812482098774936,0.0001840886913880835,0.031,,
ACH-001061,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0017849746169669729,-0.010336151232205593,0.0016470252722462489,0.108,,
ACH-001067,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005300212413538387,-0.016690375365360242,0.00034399179614173525,0.031,,
ACH-001075,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.001944624151794138,-0.00963027027228837,0.001280412018589642,0.081,,
ACH-001096,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.0054000611711997205,-0.01673123748863231,0.00033529360096376504,0.035,,
ACH-001099,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005337943885728069,-0.017641814716444652,0.00016565621100613599,0.03,,
ACH-001111,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0018875043283846308,-0.009798609099854805,0.0016743016400704203,0.115,,
ACH-001119,0,150,2,150,0.0,0.013333333333333334,0.00029840054916293457,0.009230466070727653,-0.008759664763613069,-0.02325849781412206,-0.0008474957313397006,0.011,,
ACH-001128,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0017711007242427665,-0.009057797970626112,0.0020140280263270865,0.099,,
ACH-001129,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0018186372532123906,-0.0097726971714086,0.002497754251730456,0.112,,
ACH-001134,0,150,2,150,0.0,0.013333333333333334,0.00029840054916293457,0.009230466070727653,-0.00872572055873841,-0.021912619048760695,-0.0010957906522871663,0.011,,
ACH-001151,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0018716315919549865,-0.008939679349015756,0.0012518347650779596,0.091,,
ACH-001164,0,150,3,150,0.0,0.02,0.00029840054916293457,0.012795693914113157,-0.012305666209608053,-0.0274020357844888,-0.002984977695781179,0.005,,
ACH-001183,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.00540165884127222,-0.016685300145347446,-0.00011215874440426812,0.022,,
ACH-001184,0,150,4,150,0.0,0.02666666666666667,0.00029840054916293457,0.01636092175749866,-0.01566742420701985,-0.03298968127455582,-0.004088193708801067,0.0,,
ACH-001188,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005397456123686932,-0.01635882517375325,0.0001846403570340092,0.027,,
ACH-001190,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0017485954447598933,-0.00892475408104474,0.0017683018294393407,0.122,,
ACH-001192,0,150,2,150,0.0,0.013333333333333334,0.00029840054916293457,0.009230466070727653,-0.008883361667128898,-0.022851920951525266,-0.0009622033352380206,0.009,,
ACH-001193,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.001944433439061732,-0.009785698557099824,0.0016234154402509889,0.103,,
ACH-001196,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005581088090212699,-0.017776382706123476,-0.00014071194507553906,0.021,,
ACH-001197,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.001664079980460115,-0.009322549169081103,0.002045920184989208,0.119,,
ACH-001211,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005467224249162676,-0.016769680944984443,-4.166778403381598e-05,0.025,,
ACH-001227,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0019302224393567184,-0.009460472768261778,0.00151424499444341,0.108,,
ACH-001228,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005308031549509757,-0.016439759744362206,0.00019960823040457196,0.027,,
ACH-001232,0,150,2,150,0.0,0.013333333333333334,0.00029840054916293457,0.009230466070727653,-0.008661277430117199,-0.021881628806896845,-0.00108576476791537,0.008,,
ACH-001239,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.001650515686125869,-0.009175061851707488,0.0022365045827534165,0.117,,
ACH-001274,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0019263078429872663,-0.009235360040276254,0.001714498273872233,0.112,,
ACH-001275,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005331010790998641,-0.017267206830286826,2.6572223558382085e-05,0.026,,
ACH-001277,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0018804483880994491,-0.010308991648421027,0.0020851502004080786,0.116,,
ACH-001278,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0018195254309308609,-0.00934664711162694,0.0022760933659999034,0.132,,
ACH-001279,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.001717554454247906,-0.009139892285702493,0.0018266252953628706,0.133,,
ACH-001280,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0018449005086444118,-0.010278841047146912,0.0014927508626528133,0.113,,
ACH-001283,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0018553623930667473,-0.009279577996455287,0.0024304192849918865,0.112,,
ACH-001295,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.001861401126105596,-0.010044873449590914,0.0024388091393577386,0.118,,
ACH-001300,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005515571158456,-0.01775417710643824,0.00010962946773501286,0.027,,
ACH-001301,1,150,0,150,0.006666666666666667,0.0,0.0037485418157616047,0.002100010383956642,0.0015734596766381495,-0.007261897332189298,0.011315681216250035,0.671,,
ACH-001302,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0019552558184594937,-0.010797788890291553,0.0013604237427531267,0.1,,
ACH-001303,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0017018905980803049,-0.009531419235070563,0.0019711772069280547,0.122,,
ACH-001306,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005577003051947836,-0.016875173395376263,-0.00012468307754524448,0.023,,
ACH-001307,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0017079975196286705,-0.009897644900231406,0.0025958904069142727,0.113,,
ACH-001318,0,150,2,150,0.0,0.013333333333333334,0.00029840054916293457,0.009230466070727653,-0.008924489592908046,-0.023484061515334328,-0.0011980950698757633,0.006,,
ACH-001322,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.001791966719310974,-0.008960569920946505,0.0019816903835580945,0.12,,
ACH-001333,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0017451149044925738,-0.00938439872174418,0.002429159188008161,0.12,,
ACH-001334,1,150,1,150,0.006666666666666667,0.006666666666666667,0.0037485418157616047,0.005665238227342146,-0.002222719110210709,-0.014348308183130168,0.008471589671395118,0.333,,
ACH-001336,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0018176444443169985,-0.009116735565238752,0.0021493977760837736,0.122,,
ACH-001338,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005597142391887426,-0.01712098965323681,-9.200726213899828e-05,0.023,,
ACH-001344,0,150,2,150,0.0,0.013333333333333334,0.00029840054916293457,0.009230466070727653,-0.008939872399906106,-0.022781366165420702,-0.001168618006224909,0.01,,
ACH-001354,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005507843047449782,-0.017772696164053067,0.0007122017000352738,0.034,,
ACH-001366,0,150,2,150,0.0,0.013333333333333334,0.00029840054916293457,0.009230466070727653,-0.008621437247982398,-0.021260896235839086,-0.0008287550869086317,0.012,,
ACH-001385,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.001784374085912992,-0.009169762867683832,0.0023791506814258142,0.124,,
ACH-001393,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0018431701999184647,-0.009836685001291316,0.0018670029539179069,0.113,,
ACH-001398,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0018591502718777486,-0.00967030759072124,0.0018689174306598076,0.095,,
ACH-001400,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005787817954586522,-0.017778713473578706,0.0001485309146985578,0.03,,
ACH-001401,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005405837948719321,-0.016228801203435478,0.0002557861302620771,0.032,,
ACH-001421,0,150,2,150,0.0,0.013333333333333334,0.00029840054916293457,0.009230466070727653,-0.009127109684646006,-0.023289647211522452,-0.0011507211654128654,0.006,,
ACH-001422,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.001956710080791882,-0.009279496858909247,0.001908847379595764,0.123,,
ACH-001430,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.001765183439104884,-0.00931985692721861,0.001680587749663288,0.113,,
ACH-001431,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0018840862172077007,-0.010854579279560388,0.002157477352016006,0.103,,
ACH-001433,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005175523195950949,-0.016426627276495336,0.00045136468154356334,0.03,,
ACH-001436,0,150,3,150,0.0,0.02,0.00029840054916293457,0.012795693914113157,-0.012227028803722983,-0.026705076377866642,-0.0023852701556879973,0.003,,
ACH-001442,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0016967031982861292,-0.008219352256518408,0.0016325310412698922,0.095,,
ACH-001461,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005470560977533972,-0.016807770281391823,-1.902788091950268e-05,0.024,,
ACH-001481,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0017902305001900884,-0.009414739920822507,0.0017572799702937774,0.105,,
ACH-001494,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0017838153425284013,-0.00997022107874433,0.002254836263518256,0.119,,
ACH-001502,0,150,2,150,0.0,0.013333333333333334,0.00029840054916293457,0.009230466070727653,-0.008967441036336572,-0.023363977059470034,-0.0013183365108086474,0.005,,
ACH-001508,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.0053572303548372145,-0.01697732317293465,-7.046933823272837e-05,0.02,,
ACH-001509,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.001825117578457325,-0.008733983319679499,0.002304750162213271,0.111,,
ACH-001526,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005419028036261448,-0.01677534771182308,0.00017557475701664345,0.029,,
ACH-001528,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0017697546859134943,-0.008993328253104284,0.001399499127755391,0.094,,
ACH-001530,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.001679366573122838,-0.009605437982954474,0.0022147423599465548,0.125,,
ACH-001533,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005427273754897066,-0.017718132927123775,-9.211766350304947e-05,0.023,,
ACH-001543,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005374165899747309,-0.017917994320111482,0.0005232550911904095,0.035,,
ACH-001547,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0017450538003287604,-0.009614902032183488,0.002656456213778057,0.114,,
ACH-001548,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.00189107186990526,-0.009354833405998113,0.0015727118667235305,0.108,,
ACH-001560,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.001824639539691556,-0.009647162152625725,0.00222880987295538,0.114,,
ACH-001562,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0018608878186403392,-0.010244076469212694,0.0016786526607235424,0.115,,
ACH-001574,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.0054125465247805765,-0.016262695809817783,0.00035066884672053147,0.029,,
ACH-001577,0,150,2,150,0.0,0.013333333333333334,0.00029840054916293457,0.009230466070727653,-0.008941722250305192,-0.022731624587787436,-0.0012257900009089643,0.006,,
ACH-001578,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.001733002345047658,-0.009591530750150243,0.002334723854684548,0.106,,
ACH-001608,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005371796126552345,-0.017236825105788472,-0.0001449467246312252,0.019,,
ACH-001609,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005471989380257949,-0.016799973124817628,-1.1077391337509233e-05,0.025,,
ACH-001610,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005192342891305385,-0.01604375966075369,0.00017916845591584376,0.03,,
ACH-001611,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0018486864981830532,-0.009687171942013914,0.0025217772128239206,0.119,,
ACH-001618,0,150,3,150,0.0,0.02,0.00029840054916293457,0.012795693914113157,-0.012239639268102098,-0.0274905035369356,-0.0033736326631377115,0.001,,
ACH-001619,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0017748795374897186,-0.008590829610865375,0.0015688532980341395,0.103,,
ACH-001622,1,150,1,150,0.006666666666666667,0.006666666666666667,0.0037485418157616047,0.005665238227342146,-0.0022305711460773943,-0.01428830416993816,0.008918374591504996,0.339,,
ACH-001623,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0018774175672969743,-0.009852169886307693,0.0014726772282696021,0.11,,
ACH-001624,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.001840266092976569,-0.009642112119500494,0.0015034488997365746,0.108,,
ACH-001641,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0016597309888225827,-0.00982960801757097,0.0022414601444313005,0.113,,
ACH-001642,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0017791202797300058,-0.01049655942747854,0.0015849047899121147,0.136,,
ACH-001643,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0016662629323530949,-0.008180334539212195,0.0021404803958068,0.102,,
ACH-001647,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0017604129645750759,-0.010166636275219323,0.001797609663250218,0.106,,
ACH-001649,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.00172172646319979,-0.008765756650126256,0.0017927814868441653,0.111,,
ACH-001656,0,150,2,150,0.0,0.013333333333333334,0.00029840054916293457,0.009230466070727653,-0.009247978899424072,-0.024012474487188816,-0.0013779616371490007,0.008,,
ACH-001662,1,150,2,150,0.006666666666666667,0.013333333333333334,0.0037485418157616047,0.009230466070727653,-0.005437444241181847,-0.02094268657883959,0.006962276711901572,0.182,,
ACH-001668,0,150,3,150,0.0,0.02,0.00029840054916293457,0.012795693914113157,-0.012274605321705209,-0.030199598354343677,-0.0025367981060452783,0.005,,
ACH-001669,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.00506597594678996,-0.01641058125528394,-3.086999711172185e-05,0.024,,
ACH-001670,1,150,0,150,0.006666666666666667,0.0,0.0037485418157616047,0.002100010383956642,0.001495896523661457,-0.008577102024905083,0.011129815937913677,0.683,,
ACH-001674,1,150,2,150,0.006666666666666667,0.013333333333333334,0.0037485418157616047,0.009230466070727653,-0.005524270845648415,-0.020310845686222108,0.007333275722612656,0.176,,
ACH-001675,2,150,2,150,0.013333333333333334,0.013333333333333334,0.007198683082360276,0.009230466070727653,-0.0019004837640211605,-0.016825344903357457,0.013368617553176108,0.382,,
ACH-001676,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005274371252642975,-0.01623599434346601,-0.00010013301427762094,0.023,,
ACH-001677,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0017687204415468784,-0.008861489445223846,0.001962789618440259,0.1,,
ACH-001683,0,150,2,150,0.0,0.013333333333333334,0.00029840054916293457,0.009230466070727653,-0.008589119824995125,-0.022631553601866066,-0.000921410752791966,0.007,,
ACH-001685,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0018807355014853811,-0.010396615449167474,0.0012818173092141968,0.124,,
ACH-001691,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.0052730868879664414,-0.016337325509354097,0.00030543571326144216,0.032,,
ACH-001694,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005557853304687421,-0.016741602977837316,-3.5748683393139106e-05,0.023,,
ACH-001695,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0016670391890741664,-0.009317861104820432,0.002168296912550231,0.113,,
ACH-001696,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.0053409964009481364,-0.01677826399611716,3.310436055819289e-05,0.026,,
ACH-001699,1,150,1,150,0.006666666666666667,0.006666666666666667,0.0037485418157616047,0.005665238227342146,-0.0018675119967873622,-0.013903957802681902,0.00974294723854486,0.339,,
ACH-001701,0,150,2,150,0.0,0.013333333333333334,0.00029840054916293457,0.009230466070727653,-0.008927486657898767,-0.022637657929709547,-0.0008998364307200537,0.012,,
ACH-001702,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0018192913440169675,-0.010041720765546719,0.002301597596561419,0.118,,
ACH-001707,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.001978054291690611,-0.011271627681953786,0.0015263479488196374,0.108,,
ACH-001709,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.001836567415408052,-0.009499607354162672,0.0018383895804106498,0.113,,
ACH-001711,1,150,4,150,0.006666666666666667,0.02666666666666667,0.0037485418157616047,0.01636092175749866,-0.012152421928150069,-0.029166954443878713,0.0007235856212223419,0.041,,
ACH-001715,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0017546435351304247,-0.008550262347893868,0.0015180923907179924,0.105,,
ACH-001735,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005209366982962955,-0.017060901841166338,-2.6796447541188898e-05,0.024,,
ACH-001736,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005362792866386253,-0.015929520975032703,-4.9564908871093256e-05,0.025,,
ACH-001737,1,150,1,150,0.006666666666666667,0.006666666666666667,0.0037485418157616047,0.005665238227342146,-0.0019426983109593974,-0.015297553986766459,0.009335589104803187,0.348,,
ACH-001740,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0016511013411796439,-0.008490046206130015,0.0021346174781043154,0.12,,
ACH-001745,2,150,1,150,0.013333333333333334,0.006666666666666667,0.007198683082360276,0.005665238227342146,0.0016960599634568475,-0.01151047010568926,0.016022481389975123,0.613,,
ACH-001750,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0018387779780734727,-0.009780557921878482,0.001878623736208084,0.103,,
ACH-001765,0,150,3,150,0.0,0.02,0.00029840054916293457,0.012795693914113157,-0.01235835418668365,-0.027937700777857098,-0.0026375548972939014,0.003,,
ACH-001791,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005228683990358046,-0.015986762432568764,0.000461819536044307,0.033,,
ACH-001793,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005339790764578081,-0.018019965476827687,-7.248500960100286e-05,0.024,,
ACH-001799,1,150,1,150,0.006666666666666667,0.006666666666666667,0.0037485418157616047,0.005665238227342146,-0.0017783596422717822,-0.013974174888129926,0.009761171892222103,0.372,,
ACH-001802,0,150,2,150,0.0,0.013333333333333334,0.00029840054916293457,0.009230466070727653,-0.008639232675430066,-0.02252107039907249,-0.001091448112776474,0.008,,
ACH-001804,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.001834821810884408,-0.009727569017651696,0.0017541636052182796,0.095,,
ACH-001814,0,150,3,150,0.0,0.02,0.00029840054916293457,0.012795693914113157,-0.01216473298926629,-0.02677774756359472,-0.0030831312784535643,0.002,,
ACH-001848,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0017803392284417678,-0.009546023381655009,0.0014921937285412934,0.105,,
ACH-001863,1,150,0,150,0.006666666666666667,0.0,0.0037485418157616047,0.002100010383956642,0.001507735955025037,-0.0064128308582041185,0.011168449304736856,0.665,,
ACH-001972,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0019716291675971175,-0.010592003184102425,0.0021085804798197535,0.094,,
ACH-001975,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.001905848665640361,-0.010398128532441773,0.0020258186521240115,0.118,,
ACH-001977,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0016941370455925222,-0.008927346009920857,0.002022503987166164,0.121,,
ACH-001982,1,150,1,150,0.006666666666666667,0.006666666666666667,0.0037485418157616047,0.005665238227342146,-0.0018786205614030056,-0.013523983811674967,0.00974459040608778,0.345,,
ACH-001986,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0017675933279133037,-0.010359533293204992,0.0014923536770408946,0.124,,
ACH-001990,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0017629033339815314,-0.010064204463018157,0.002117137696368669,0.104,,
ACH-001992,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0015752873672155022,-0.009288087308690482,0.0031573851226361005,0.123,,
ACH-001993,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005325062534047491,-0.0173830015976369,6.808980222104146e-05,0.026,,
ACH-002001,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0014990955111826305,-0.008198981576951717,0.0026463689872548222,0.128,,
ACH-002002,0,150,2,150,0.0,0.013333333333333334,0.00029840054916293457,0.009230466070727653,-0.008622312336938089,-0.022815556009279574,-0.0008541335369789157,0.009,,
ACH-002003,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.001745208261460953,-0.009308358680091675,0.001551386625632355,0.099,,
ACH-002004,0,150,2,150,0.0,0.013333333333333334,0.00029840054916293457,0.009230466070727653,-0.009117995791521298,-0.024394457431774028,-0.0010841083357071904,0.011,,
ACH-002005,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005400574622947638,-0.015930167361571688,0.0001338635796907478,0.028,,
ACH-002014,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0018691081979814175,-0.009194247445549345,0.002187108668808746,0.118,,
ACH-002015,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.0052008757632922365,-0.01573570443737909,2.0884835885310274e-05,0.026,,
ACH-002016,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0017501173470597026,-0.009888945194680036,0.0019708768095458244,0.116,,
ACH-002018,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005362700118852338,-0.01792089623065991,-2.4012919740327362e-05,0.025,,
