gene,abs_near_true,abs_max_true,near_excess_W,near_excess_A,max_excess_W,max_excess_A,delta_abs_corr_true,deltacorr_excess_W,deltacorr_excess_A,score
RBFA,0.0320605700461948,0.0320605700461948,-0.0030061143454872957,0.015041215741293301,-0.0030061143454872957,0.015041215741293301,0.0334219339464292,0.021609217101393997,0.0209746671038121,10554.0
IPO9,0.085250049481822,0.085250049481822,0.0790341325597868,0.0591763105770088,0.07815906510133609,0.0591763105770088,0.0053976322619145,-0.013510591993514901,0.0075130921787192,10552.0
TYMP,0.0168424935537085,0.0168424935537085,0.0164822466176844,0.0067204525322851,0.010765326184800198,0.0049916409811484996,0.0284472449792778,-0.0017473715840918003,0.020704531849832102,10552.0
CFAP161,0.0169830672618675,0.020606986511638,0.008440547743192901,0.0148440580418259,0.0120644669929634,0.0151972005947689,0.0575330072381098,0.015656087681543703,0.004408507302307303,10545.0
FAM83D,0.0218842183948384,0.0218842183948384,0.021184277554822998,0.0170191275502966,0.012700640625399998,0.014076863270020099,0.0590944548958759,0.0082308472969908,0.007337893044564996,10538.0
CRACDL,0.0435923448154417,0.0435923448154417,0.041404996604849,0.022112592808212997,0.032816551415683196,0.022112592808212997,0.0262203503919222,0.0043214483654576,-0.006086156860431,10538.0
SRPX2,0.0511023374070396,0.0511023374070396,0.0479552201609211,0.044456374826126605,0.0425464998635911,0.044456374826126605,0.0390997538125744,0.0012849023564967949,-0.0002640329645423045,10534.0
SAP18,0.0503738932608956,0.0503738932608956,0.0205574111894181,0.0441830399747239,0.0205574111894181,0.033651085552406104,-0.0071631834162763,0.004367963756536799,0.0181599613200885,10532.0
SH2D6,0.0266848508498463,0.0290426042852397,0.0243272263165791,-0.022623272704767,0.0007160778360076996,-0.020265519269373602,-0.0015291462971534,0.0333026883453977,0.058248432464193596,10529.0
TEAD3,0.0118253783342958,0.0118253783342958,0.01175726941822834,-0.0034562203669383992,-0.0050962310663343995,-0.019240098111513698,0.0516871075032396,0.004220939137867398,0.0259545560351917,10528.0
RAD21,0.1044734425136312,0.1044734425136312,0.0678109377477329,0.1010979022163181,0.0678109377477329,0.1010979022163181,0.0231364170171218,-0.013333290746236102,0.0013782872074407995,10524.0
SNRPN,0.0248748171547231,0.0248748171547231,0.015988491317513197,0.010350557179228599,0.013558906514488399,-0.004012043408707401,0.0371355688496323,-0.006421065193554995,0.017831266712751804,10522.0
ASCL2,0.0178636603756932,0.0374491353777426,0.0171988738004819,0.012265969600620099,0.0306717643357612,0.030289212801535605,0.0300899658264566,0.018267256543392202,0.015381034157047701,10511.0
EPC2,0.0706863687263527,0.0706863687263527,0.0626785255973484,0.043547088951065904,0.0554337040206197,0.002402432210502306,0.0017342244799484,0.0101586684267816,-0.0206405396866986,10510.0
SLC5A11,0.0206516350091622,0.0206516350091622,0.0176561988162714,0.003541136102363899,0.0136661564583801,0.003541136102363899,0.0229108750852838,0.0017779297584432016,0.0224189420055369,10507.0
KRTAP3-3,0.0170130697808806,0.0170130697808806,0.009732426328941599,0.013760493101165398,0.008421340663595199,0.013760493101165398,0.0675701230773494,-0.002465065038255304,0.016921235059352502,10506.0
NOSIP,0.0487151764167603,0.0487151764167603,0.021306560714861998,0.0298058129314711,0.021306560714861998,0.0298058129314711,0.0337127406193855,0.006159680217770899,0.00033262979513250246,10506.0
OAT,0.0172834181652995,0.0172834181652995,0.0010262025587507023,0.0171608426984645,-0.0006048591782532968,0.008771593797400902,0.0190110326999652,0.0296919592267178,0.009476057539122701,10505.0
ATL3,0.0263974564117321,0.0263974564117321,0.0210439752930243,0.0242463704286205,0.007726081875684399,0.0236973738597627,0.019435887339008,0.0135634436835824,-0.009338461860706398,10504.0
SRP72,0.0869096828061936,0.0869096828061936,0.08463330258443,0.0471000066181248,0.0663483952936256,0.0471000066181248,-0.0019288781245375,0.007446207486430399,0.0107187297622945,10502.0
TOMM40,0.0732531900093556,0.0732531900093556,0.060576991278918295,-0.0012504521443977984,0.019663957210393698,-0.0088449382012738,-0.0059696857779694,-0.011848440751617399,0.014210707191995,10496.0
LYST,0.045642554119256,0.045642554119256,0.031523706018368104,0.026683546737089503,0.031523706018368104,0.026683546737089503,-0.004840851401449,0.0175719985299485,0.0261204909187608,10496.0
KRTAP1-5,0.0183703296443631,0.0183703296443631,0.012579927216388898,0.011933972522020199,0.006820367214891199,0.0027425879118294985,0.0321678156378702,0.042187119943359094,-0.008282501462021204,10493.0
FAM220A,0.023767326401848,0.023767326401848,0.014816833584751601,0.015033822200204902,0.014816833584751601,0.015033822200204902,0.0512440070597536,0.0136797094048779,0.016579168589735196,10487.0
CHCHD3,0.0390698158520432,0.0390698158520432,0.0298550759145089,0.033179407813218,0.0178826944421448,0.0252831163799517,0.0170346693488065,0.002083866381191299,0.0094578009405797,10471.0
CYP2U1,0.0495593314199553,0.0495593314199553,0.0364152845694182,0.038645911249522796,0.0364152845694182,0.0307476043062303,0.0056060253497212,0.003920118456883099,0.0126139353423202,10471.0
QPCTL,0.0245752235547067,0.0250375893727947,0.024196979101483,0.0112846917405143,0.0168331303477101,0.0117470575586023,0.0255134799535205,0.011433828854361701,-0.0028974792096607,10466.0
KCTD9,0.0307930252824749,0.0309246856699504,0.0224286557898737,0.0002341200473444001,0.015405474827743001,0.0003657804348199019,0.0301667217549399,0.011557395115548198,0.003906799398515199,10461.0
ABCG5,0.0368586833090889,0.0368586833090889,0.014257093994310195,0.031728561045223196,0.014257093994310195,0.0316531656797978,-0.0016589982072992,0.0220321862498063,0.0031891058112001,10460.0
SLCO4A1,0.0119749419707781,0.0120782204161151,0.011651697734738,-0.0032976045187101,0.0024619072685829,-0.0031943260733731,0.0850793527406218,0.012269724932824896,0.0212368711434935,10456.0
PFDN1,0.0567437500084385,0.0567437500084385,0.0445855170391751,0.024225672252087105,0.018482135062818206,0.024225672252087105,0.0049153347087429,-0.00019686949813830026,0.011444464205939999,10455.0
IL7,0.0284103067469581,0.0284103067469581,0.009775119195255401,0.0221018393654753,0.009775119195255401,0.0215119577311681,0.0126955391146731,0.0210220729065621,0.0081804901566809,10451.0
MAFK,0.0187549741814496,0.0187549741814496,0.0177793622860481,0.013799199857075,0.0164093537766381,0.013799199857075,0.0859859711086458,0.010684445862901501,0.0030897732517263937,10450.0
ATL2,0.1181769552121351,0.1181769552121351,0.0576889562305733,0.0938125270828548,0.0576889562305733,0.0938125270828548,0.0180327524924201,-0.019364095220471302,0.0030332772802437007,10447.0
C8orf48,0.0225026851101003,0.0225026851101003,0.018060125643161,0.020987083505837098,0.018060125643161,0.020987083505837098,0.0593422253057538,0.008620160891819703,0.004391235890468505,10443.0
NMD3,0.0424318631425522,0.0424318631425522,0.0261010552784295,0.015385532393874399,0.0261010552784295,0.005383282357870001,0.0929001509912205,0.004054494203865,-0.024607877663850503,10439.0
CMPK1,0.0460908556790445,0.0460908556790445,0.042037725414186905,-0.0082638333264613,0.0042454744812222,-0.0082638333264613,-0.0125098559085733,0.0117777798496242,0.023545682250827198,10437.0
ERBB3,0.0418515033905643,0.0418515033905643,0.032590662147329905,0.0244811933600729,0.032590662147329905,0.0244811933600729,0.0317863886736081,0.005622048768841398,-0.0036669956973284026,10437.0
PSMC6,0.0287528311531082,0.0867802559301532,-0.0515608842064344,0.0177352105710062,0.006466540570610607,0.0698397860675391,0.0396663206480209,0.0147688010976256,-0.0039783743454367,10426.0
TAS2R19,0.0249171507676287,0.0249171507676287,0.0195077209903632,0.007049778590155001,0.0195077209903632,0.004606476455654301,0.0578602342573221,0.010164954574607699,-0.019247134617650007,10423.0
PSMC1,0.0596384868706878,0.0596384868706878,0.017839691048451595,0.011407893218817196,0.017839691048451595,0.011407893218817196,0.0212377069664281,0.024112734389567698,0.0141178280200634,10416.0
MAGEF1,0.0567345569997773,0.0567345569997773,0.0448350930163029,0.0478695816462922,0.0448350930163029,0.0478695816462922,0.0199514953140431,-0.0045953283503669985,0.0054877895940814,10413.0
RAB21,0.0390136705304114,0.0390136705304114,0.038726858278144004,0.029373442541860403,0.0360937498252845,0.029373442541860403,0.0185133674370073,0.0014661296847248012,0.007507172718687602,10410.0
AK6,0.0904765591385446,0.0904765591385446,0.0470448581056707,0.05170781660373681,0.0470448581056707,0.05170781660373681,0.0368074811339206,0.0014745880793236993,-0.008893682487972197,10406.0
NDC80,0.0790361309733615,0.0790361309733615,0.014090453280297593,0.0350886339046565,0.014090453280297593,0.0350886339046565,0.0624131403663941,0.0019434937151170048,-0.0014950607651599002,10404.0
OSBPL5,0.0171598989844745,0.0171598989844745,0.016697008415352897,0.017125727481244277,0.0052934570790720975,0.013574865082635898,0.0204899219562387,0.028751174689712,0.011902808551716701,10403.0
MAT2A,0.080980452323742,0.080980452323742,0.0603563992515129,0.0317925876035705,0.0603563992515129,0.0317925876035705,0.0029109080566666,-0.0006829069691783999,0.010296272930316,10393.0
GNG2,0.0313171290140584,0.0313171290140584,0.0308201178411426,0.0095754750665044,0.0213280530274283,0.0095754750665044,0.0034331996147337,0.0180893679220901,-0.0115778023308575,10388.0
PSMD11,0.0602271837455255,0.0602271837455255,0.0337643616426158,0.017266466460676096,0.0337643616426158,0.017266466460676096,0.0092648456666866,0.0086704161847393,0.012831158298872701,10386.0
SOS2,0.0262699678072282,0.0262699678072282,0.010929226652826298,0.0240413258475311,0.010929226652826298,0.0235366007928754,0.0537829489311679,-0.018354377794454806,0.007028635320059595,10382.0
ZNF143,0.0374197463811651,0.0374197463811651,0.0295308896991108,0.03548117926226051,0.0295308896991108,0.021286765825673803,0.0318055587134373,0.0032373877109618983,0.004970315737976402,10382.0
IQUB,0.0317301000737534,0.0317301000737534,0.024029246870048405,0.022483570104975203,0.024029246870048405,0.017360743555924704,0.0065450773540042,0.0125059736017809,0.024940776662101302,10372.0
B3GALNT1,0.0184130954094026,0.0184130954094026,0.013070620770874598,0.0129947151590066,0.0112204297946936,0.0129947151590066,0.0502613889668479,0.0170476916355548,0.022763705949583896,10371.0
SLC26A2,0.0367447152813206,0.0367447152813206,0.024405426312749404,0.029789310676201202,0.024405426312749404,0.026637784926525902,-0.0055513486780703,0.007017012811614601,0.036134363365345104,10370.0
ANKRD40CL,0.0753475743752355,0.0753475743752355,0.04151193243780289,0.016454279754514398,0.005102741390002302,0.0063224224295772985,-0.0491577323449178,0.04504575064404941,-0.0598840806967818,10367.0
ZC3H3,0.0267157086865305,0.0470180195238818,-0.0051033328523665995,0.012612829303416801,0.0151989779849847,0.005083400803026501,0.1062333238444186,0.017838157875119096,0.010249666460660889,10363.0
HSF1,0.0159598353968952,0.0159598353968952,0.0006005746136890991,0.0132331406846147,0.0006005746136890991,-0.0018096387120937994,0.0561739563777742,0.005065859566801001,0.020674339147404998,10357.0
SFPQ,0.1380997710886751,0.1380997710886751,0.07949129213801631,0.1239960287498706,0.07949129213801631,0.1045880694747906,0.0187920714154859,0.0025355032658394006,-0.0019431761123317008,10351.0
ATAD3A,0.0479552864977955,0.0479552864977955,0.0331459829408908,0.0386085869264802,0.0331459829408908,0.035665718015691,-0.0079397541745368,0.023476990344765095,0.019163193961267,10351.0
FNDC3A,0.0262900056106374,0.0262900056106374,0.022167148043899,0.009926430560487198,0.0195399937322389,0.0062873547812884005,0.0267974547753659,0.013152227813615799,-0.029142209330097802,10341.0
CLEC1A,0.0307871089296568,0.0307871089296568,0.005340765467487098,0.025912115402370102,0.005340765467487098,0.0214429659748155,0.007883230251073,0.019855349452261903,0.011655179685842901,10335.0
SDHB,0.0472304681000797,0.0472304681000797,0.025749829647500198,-0.1252398009818114,-0.010618180968197603,-0.1252398009818114,-0.004599476625537,0.026584900922953302,0.0924205727753286,10333.0
MPP7,0.0228828662977473,0.0228828662977473,0.0082364640300567,0.021229711130327202,0.0082364640300567,0.019341545690511303,0.0153959705260123,-0.002907945066843,0.021375088644212198,10329.0
DEFB1,0.0154153406818525,0.0154153406818525,0.0150557868656261,0.005933793754904899,0.0131831245947206,0.005933793754904899,0.0714277348530583,0.004858413812265094,0.015210549181660794,10328.0
HSD17B2,0.0169867640477528,0.0169867640477528,0.0044143366069934,0.0159500556259668,0.0009825488452305,0.0141711417238038,0.048245014575517,-0.02060346147845231,0.0162563300340281,10322.0
DERL2,0.0423351740332322,0.0623172796001182,-0.0020357428695422994,0.0329482355995457,0.0011007882332291982,0.0487640584136552,0.0115822065071273,-0.0146785176556169,0.012323486374894199,10320.0
KPNA6,0.0364959308840657,0.0364959308840657,0.011728391698701199,0.0168414370254182,0.0054064778176846975,0.0041670038211037985,0.0212900754941224,0.0295639253088862,0.0307655766265083,10319.0
SMARCB1,0.0485934292309753,0.0539140399589709,0.0241695924972556,0.0321229065327287,0.0294902032252512,0.020336453863994103,0.0090338056857214,0.0101493672288272,0.0138970575343706,10317.0
CLEC4F,0.0278810070348755,0.0278810070348755,0.0180565594910498,0.015355152462437401,0.012749533057241502,0.015355152462437401,0.01904248100347,-0.009796254285601002,0.027264716468352098,10316.0
INSIG1,0.035510816698746,0.035510816698746,0.0128276188379325,0.0299311104702773,0.0128276188379325,0.0299311104702773,0.0051491153901538,0.0180183840242677,0.0122158574378123,10310.0
RPL32,0.0391665203067593,0.0391665203067593,0.0320827319742826,-0.0220709925971068,0.009865480733013403,-0.0255410222829796,-0.0081515144425366,0.0131314866522046,0.0364622262827627,10296.0
EZR,0.0316040468994912,0.0316040468994912,0.0267717048012032,0.0153147264633051,0.0267717048012032,0.0153147264633051,0.0062532949012936,0.0006031492454765999,0.020839416483086702,10292.0
ANXA2R,0.0218978876775331,0.0218978876775331,0.021838444255005213,-0.0018963767896732,0.0152935527567713,-0.0018963767896732,0.0604324347963892,0.008305412662341097,-0.024414883379318797,10291.0
PTER,0.0230928387209241,0.0230928387209241,0.0229432472833312,0.0193186467596255,0.010102577844126,0.0193186467596255,0.0158652935868899,0.0181337445571258,0.0018219212873874999,10289.0
ANO8,0.0228222938629266,0.0228222938629266,0.0132690959854249,-0.0071054199523146,0.0132690959854249,-0.010439642232823204,0.032330098289762,0.002915718365526801,0.0387534823862049,10287.0
ADGRA3,0.0356379339946975,0.0356379339946975,0.0223642368065411,0.03301335128295,0.0223642368065411,0.011939390610439603,0.0064315872656418,0.0106730765240075,0.014892335028367999,10282.0
DYNC2I1,0.0154190762182842,0.0257436685379342,0.009989207169675999,-0.0140166522218984,0.016976817952053202,-0.0036920599022483985,0.0677171927095564,0.0452211649829114,0.007813468233418892,10277.0
PNMA8B,0.0217091963790899,0.0217091963790899,0.016770941843853297,0.020092219455463297,0.016770941843853297,0.017873960532326098,0.0345799641430165,0.013411531158003299,0.011614145980959,10270.0
POLK,0.0368880725509032,0.0368880725509032,0.031574134489393696,0.0268802019003993,0.031574134489393696,0.0268802019003993,0.0077019240411319,0.0014967086670273,0.0151450767809949,10266.0
RPS15,0.0468266930930459,0.0468266930930459,0.009493996328758102,-0.006844318498134203,0.009493996328758102,-0.006844318498134203,0.0897574250519993,0.008310470631960096,0.043924144102938496,10261.0
MORF4L1,0.0469374867654195,0.0469374867654195,0.0307184837871587,0.004718814420165002,0.0307184837871587,0.004718814420165002,0.0016307926494722,0.0096747539120233,0.0208750965152441,10260.0
TMEM64,0.0733149047888893,0.0733149047888893,0.059551491762451,0.053093044600570405,0.0500709524378957,0.053093044600570405,0.0046779174606258,0.0067552876313218,0.010128515999318199,10258.0
LRRC14B,0.0149758562603324,0.0149758562603324,0.011330822566917401,0.0100643695446511,0.011330822566917401,0.008068934136743502,0.0703569211529248,0.026670800211940904,0.019624572592793002,10258.0
GRIP2,0.0339752984761831,0.0366169856533302,0.0186783237043013,-0.007770277397772099,-0.037331413889978,-0.005128590220625,0.0099400474849096,-0.013635545227463899,0.0792399704602591,10252.0
HTN3,0.0267615431327204,0.0267615431327204,0.021568711181625,0.026631649616338,0.012929784073040499,0.0243758131921478,0.0189666748037121,0.012943520630299299,-0.007115182995465399,10252.0
CA1,0.0332992518791833,0.0332992518791833,0.022396858876288898,0.030435198662176397,0.004051125327780198,0.015235028666215199,0.0050984111664194,0.0179593881068131,-0.0053662993676474,10250.0
TCF12,0.0818227527969824,0.0818227527969824,0.0634376398068046,0.06637213486103159,0.0634376398068046,0.06637213486103159,0.0154936581271924,0.0010142089892344,0.005530889707037899,10249.0
DENND3,0.0225112003024652,0.0225112003024652,0.012322785992447701,0.0203701480161503,0.0080298950926795,0.018325395201014602,0.0595471317971707,0.009827924715505101,0.0061288377600679025,10246.0
GJB3,0.0250870032853208,0.0250870032853208,0.019734242885904398,0.009927550957072198,0.019734242885904398,0.009927550957072198,0.0244575923934935,0.017919846123497,-0.0092844191018677,10245.0
RAB7A,0.0495194177838122,0.0495194177838122,0.0340324152579609,-0.006712140217889399,0.0340324152579609,-0.006712140217889399,-0.0002762194605589,-0.0015007447154237,0.0197512001372518,10238.0
PGLYRP1,0.0243743113682282,0.0243743113682282,0.017147361417425303,0.017137760132579602,0.017147361417425303,0.0134882633306973,0.0345939780742422,0.006340268061694999,0.0182350482438937,10233.0
SCGB2B2,0.0176933219778833,0.0176933219778833,0.0141646589001009,0.0028391026773043997,0.0120770133661421,0.0005530469669558016,0.028796247629205,0.0156878827704742,0.04027705390061,10225.0
ADIG,0.0269745999157776,0.0269745999157776,0.021863623510155403,0.0159021929341348,0.0207091191505865,0.0159021929341348,0.0117919972196986,0.003759826547216299,0.025030210206473398,10221.0
BRIX1,0.0302021013920816,0.0671817687733474,-0.013208221530243598,0.019381285264069396,0.023771445851022206,0.0563609526453352,0.0704299640153652,0.0030258018518691115,0.010206730516892505,10218.0
SNAPC4,0.1250704914460354,0.1250704914460354,0.08495642798369801,0.0668087606434171,0.08216861648582172,0.057882477649361413,-0.0005156921624338,0.010901086439606,-0.0207626102164266,10214.0
SCRG1,0.0233981113641036,0.0233981113641036,0.0229754818864162,0.0146147845103982,0.017641017370039,0.0146147845103982,0.0317926877548586,-0.0027155503629019,0.0115889549015173,10213.0
CD1E,0.0262758845184266,0.0262758845184266,0.0127333566080241,0.0243893298152191,0.0127333566080241,0.0193716382830889,0.0093802346231702,0.0221433624338866,0.010622138334728502,10210.0
HOXA5,0.0242072915634284,0.0242072915634284,0.0213808525326994,0.011379429681752,0.0041408871237560985,0.011379429681752,0.0142087637772079,-0.013481581695849601,0.0234079206752047,10209.0
CECR2,0.1635420602727554,0.1635420602727554,-0.030548398009708905,0.07278319672082949,-0.030548398009708905,0.07278319672082949,-0.0161643575135124,0.018387431751718402,-0.0091547131882524,10208.0
ATF3,0.0255658221455376,0.0255658221455376,0.0253786673664846,0.024143761600880602,0.010649311203607301,0.024143761600880602,0.0802035824989776,-0.005354772193410698,0.0054739101750222036,10205.0
PRMT2,0.0181018146493466,0.0181018146493466,0.011941350120592801,0.010379159285459502,0.0031042016231876014,0.010379159285459502,0.0416029297940857,0.0422525004602745,0.030802550593806096,10199.0
HDAC10,0.0158527248758732,0.0368765601891177,0.005899194530263099,0.0086322556172053,0.026923029843507605,0.029656090930449804,0.1085429205442751,0.0713388198778174,0.0614509508868201,10193.0
RSPH14,0.0362918588185262,0.0362918588185262,0.0333287479178585,0.028083647268579204,0.0332301166812316,0.0256394354957996,0.0047593743107861,0.0164045473359286,0.0025161703804587004,10186.0
HEPACAM,0.0214405759419115,0.0214405759419115,0.021375652069213914,0.0110960855594027,0.0206145958733504,0.0110960855594027,0.0392918164380525,-0.00046927408003160503,0.011389077091748197,10185.0
LTBP4,0.0384824225118572,0.0384824225118572,-0.004030313944446404,0.014733155765846398,-0.004030313944446404,0.014733155765846398,0.0247070929714571,-0.0312756929899731,0.0523278113025686,10180.0
PWP1,0.0529101237244763,0.0529101237244763,0.0255338587060869,-0.009296287508388297,0.0255338587060869,-0.009296287508388297,0.0153153621812141,0.0060876591077243004,0.0159282264045993,10177.0
RAB1A,0.0406296906037233,0.0406296906037233,0.032291944515924695,0.038205976429149795,0.032291944515924695,0.0363860052535318,0.0047852823442299,0.0071073482431854,0.014312134608666,10170.0
ZBTB1,0.0707691512226269,0.0707691512226269,0.055958716903804204,0.051001436215206405,0.055958716903804204,0.05047505670217581,0.0094563254611335,0.005351874832638499,0.008781833135229799,10169.0
FN3KRP,0.0141384360435533,0.0141384360435533,0.012260080709523401,0.0062274204619591,0.009632473168086401,0.0062274204619591,0.0426300653157158,0.022535714578510602,0.0360320713808907,10159.0
CDH22,0.0347718110304221,0.0347718110304221,0.0242170050373178,0.0311868835766596,0.0237894095556503,0.0268490768700732,0.0211396263603705,0.009830813969981998,0.0024570251174847978,10139.0
KLK11,0.0199399200169433,0.0199399200169433,-0.010531764137367998,0.018893278406615102,-0.010531764137367998,0.0188374626375972,0.0320869671983565,-0.021779967328428004,0.016439775873758,10131.0
FAM170A,0.0397236530426267,0.0397236530426267,0.0388196702750816,0.018413024643176398,0.0388196702750816,0.018413024643176398,0.035152435280222,0.004198970080949303,-0.020533514033883496,10129.0
OR5M9,0.0260912385039028,0.0260912385039028,0.0171637041807187,0.01298750925733,0.0101028306583601,0.01298750925733,0.0390137211680787,0.013402437697816398,0.017374184819906296,10128.0
KATNAL2,0.0426436114461143,0.0426436114461143,0.041138450175384006,0.032529038477743,0.041138450175384006,0.026371137002368802,0.0062574393078287,0.012812080559412499,-0.0144212519691841,10126.0
COA7,0.1108027199502052,0.1108027199502052,0.1070201738592299,0.0703133263386077,0.0985339839713141,0.0703133263386077,0.0047561718997127,0.008178600199788,-0.010929561664784301,10122.0
STAMBPL1,0.0477948260404078,0.0477948260404078,0.0404227597418756,0.0471568175462587,0.0395304664419411,0.037092195584123897,0.0173463352552089,0.007191402304816401,-0.0172871716089077,10122.0
SLC7A4,0.0194144408702602,0.0194144408702602,0.0156796260247342,0.012295216576391998,0.0137764301702702,0.0050283836413289994,0.0221559599692294,0.0310988837273547,0.0511450346291238,10117.0
BHLHA9,0.0136836366735204,0.0179717343229906,0.0108785786248318,0.0118647548616178,0.003179853126058299,0.0108940653582611,0.0453167281337013,0.017674891472482,0.039934920594592804,10115.0
RNMT,0.0697356461498108,0.0697356461498108,-0.0032621444324554966,0.0372445229931245,-0.0032621444324554966,0.023815242424488604,0.0660074657571793,-0.0027977592070787954,0.001953950600448312,10114.0
CALCRL,0.0191343247032647,0.0191343247032647,0.016247020186509,0.017612213182074902,0.008484898643725201,0.015466420557264502,0.0517656443997628,-0.003973779035503604,0.014353654600211298,10114.0
OR2J1,0.0487708029567056,0.0830341888271873,0.0485087150943799,-0.055593459500163304,0.062405103986771196,-0.07897454774162649,-0.1280283960526216,0.039624677341288606,-0.0716919946354187,10113.0
NDE1,0.1039283874064807,0.1039283874064807,0.06126019825296029,0.09818483953013889,0.04173948550595119,0.09648896728892829,0.0026642836564925,-0.0185780106526956,0.0092824140887111,10102.0
GRPEL2,0.0215413494321101,0.0215413494321101,0.021043017173766897,0.0211986727000705,0.021043017173766897,0.012932308448205698,0.0285054932698682,0.0034103339853239004,0.014740810502216801,10095.0
SF3B1,0.0778328643881521,0.0778328643881521,0.0579615163251504,0.0763201920170782,0.0579615163251504,0.0475482848094021,-0.0012594234066129,0.0014234328722562,0.0122826755535524,10094.0
EPB41,0.0236775504940615,0.0236775504940615,0.013600135180872998,0.0031102357926456985,0.010930085259838,0.0031102357926456985,0.0383526688066184,-0.001283540476929003,0.031089239622939496,10092.0
CDH8,0.0283180800769889,0.0283180800769889,0.0003760163256753997,0.023024633769878698,0.0003760163256753997,0.0193797379005103,0.031569084893182,0.012168481265511098,-0.009894722240156702,10087.0
SLC38A1,0.0364432193274167,0.0364432193274167,0.0360818753709867,0.031491264157603296,0.033203776017515396,0.025673025531725895,0.0148698072208054,0.0012235381276759008,0.010692790020572801,10087.0
GPR151,0.0222601024953889,0.0222601024953889,0.0218147769207927,0.012704521774451201,0.009392200875875901,0.005331653882757002,0.0202585804973273,-0.0069014010231584,0.0179047373127448,10086.0
DNAJC12,0.029189785585583,0.029189785585583,0.026401118970105,0.0260349759213353,0.0233178113360301,0.0260349759213353,0.0128695062606216,0.0072108727294809,0.0171465380319327,10084.0
STH,0.0161977637813617,0.0186720944123277,0.015317233511291302,0.002407063679727201,0.0171979349366589,0.004881394310693199,0.0488884113809446,0.018625981094055902,0.018255867013068902,10082.0
NDUFAF7,0.016683923477948,0.02511663924027,-0.010928507642106,0.015383284884561801,-0.002495791879784,0.010091920321651902,0.0348435833198832,0.0047333580285700005,0.0240331995245346,10072.0
SMLR1,0.0325822628712534,0.0325822628712534,0.017287246053274596,0.031996352085545694,0.013004246623214498,0.031245349431676298,-0.0029297908917821,0.0284498675327043,-0.0068629700119399,10067.0
KDM3B,0.0471296304240305,0.0471296304240305,0.028510968121158695,0.0386019244224902,0.028510968121158695,0.0386019244224902,0.0261326639197467,2.7498057789988872e-06,0.006285740793411498,10065.0
LUZP4,0.0363199749462591,0.0363199749462591,0.0296515578501926,0.022834907781017995,0.027850029459981294,0.022834907781017995,0.0018926816382845,0.024241125899693,0.0192390713236727,10063.0
PRICKLE3,0.0320381867410738,0.0320381867410738,0.028690579900954503,0.0297923901266013,0.025632588110347503,0.024765914989430204,0.0131111411258895,0.0143032552647658,2.0739300055199958e-05,10054.0
RCC1,0.0347038079014906,0.0347038079014906,0.0028167101629529012,0.033093400815265,0.0028167101629529012,-0.0020487482439379007,0.0088242177411745,0.0146450056434934,0.0127439291569039,10048.0
SYN2,0.0609733253841046,0.0783323323684966,0.0525172223514975,0.039508593914457296,-0.012858778062451906,0.0568676008988493,-0.071149566323669,0.03528631259192559,-0.023706386825604803,10048.0
GPRIN2,0.0953021411553776,0.1243660670307941,0.01541122068425381,0.006945889550353412,0.0444751465596703,0.036009815425769906,0.0888630006267364,0.014965960650604002,0.011425628210509894,10045.0
ZNF24,0.0805658204972947,0.0805658204972947,0.0667912862846945,0.0715935004159214,0.0508239333893074,0.0715935004159214,0.0101035426039107,0.007615144310873299,0.004648619064233,10034.0
CDH6,0.0264160772166125,0.0264160772166125,0.0235168502361707,0.0166338679081865,0.0172325651418738,0.0166338679081865,0.0402988825067691,0.0099545791470609,-0.0050645955162300985,10026.0
ZNF557,0.0339520922141228,0.0339520922141228,0.023545913131671398,0.026646364720465398,0.023545913131671398,0.026646364720465398,0.0186548801124083,0.0080114683879736,0.013910615076017499,10024.0
PPAN,0.0406935471905246,0.0406935471905246,0.0279860145290789,-0.004531070305432601,0.0241690112814452,-0.004531070305432601,0.0092014597720509,0.0186562123791512,0.00121988783104,10017.0
CCL25,0.0438395542262787,0.0438395542262787,0.0237817859155501,0.041617298227909,0.0237817859155501,0.0385756251994038,0.0034859128404509,-0.0092784513837349,0.014604178891711101,10016.0
PPP1R18,0.0143359811451831,0.0287461458385663,0.010197536779805498,0.007011502546240099,0.0246077014731887,0.0214216672396233,0.0813821168491065,0.044589676976241895,0.0397928446450274,10015.0
CRIP2,0.0287983460389176,0.0287983460389176,0.020012001079982703,0.0221488226994066,0.020012001079982703,0.0221488226994066,0.0263819270347201,0.001214673952046403,0.014625320823693201,10015.0
MTHFS,0.0297000460499175,0.0297000460499175,0.028871085754615302,0.0290525855727908,0.017655442289528,0.0174866264642154,0.0084345354972336,0.0181544649987801,-0.0124389960252191,10013.0
INTS1,0.041661124423378,0.041661124423378,0.025262327075966,0.0374985716826275,0.0159024936245057,0.0348974801344928,-0.0035691260776238,0.022904996460731502,0.0079929405134142,10012.0
ZBTB25,0.0250301146369629,0.0250301146369629,0.013058802639426203,0.019488542886703403,0.007085340496853103,0.019488542886703403,0.0269443527177451,0.018191340190674,-0.002368441666444201,10010.0
BOP1,0.07490603354571,0.07490603354571,0.042910094970786905,0.0641580092031592,0.042910094970786905,0.062300638250024,-0.0043206142040166,0.0051909382251909995,0.0151239796033674,10009.0
